Unnamed..0,ville_principale,Code,Libellé,loyer_m2,logements_vacants,med_revenu,jeunes,densite_pop,nouveaux_menages,beneficiaires_rsa,metropole,si_paris,temps_tgv_paris,dist_metropole,temps_trajet,dist_metropole2,temps_transit
915,Toulouse,31022,Aucamville,12.2,6.7,22860.0,8.2,2337.25,17.5,93.8,0,0,250,10.579,19.25,8.287,32.75
916,Toulouse,31069,Blagnac,13,4.1,25350.0,10.0,1566.04,16.7,76.7,0,0,250,6.04,14.4833333333333,7.402,30.683333333333334
917,Toulouse,31088,Brax,11,4.4,30110.0,6.0,655.68,8.5,40.2,0,0,250,19.092,23.1166666666667,20.789,43.916666666666664
918,Toulouse,31091,Bruguières,11.3,5.8,25540.0,6.1,661.89,14.6,53.7,0,0,250,17.979,21.1666666666667,18.146,58.9
919,Toulouse,31056,Beauzelle,12.4,6.8,24650.0,8.2,1740.0,18.5,92.8,0,0,250,14.358,20.9,14.373,52.333333333333336
920,Toulouse,31149,Colomiers,12.4,1.2,23690.0,7.9,1930.72,13.4,105.3,0,0,250,10.406,14.5666666666667,13.952,53.7
921,Toulouse,31150,Cornebarrieu,12.1,7.3,25600.0,6.9,436.58,13.8,86.1,0,0,250,14.692,20.75,17.019,48.583333333333336
922,Toulouse,31157,Cugnaux,12,5.1,23980.0,8.1,1564.69,15.2,104.8,0,0,250,16.323,23.6166666666667,15.611,42.733333333333334
923,Toulouse,31163,Drémil-Lafage,12.8,4.2,30000.0,5.5,211.04,6.6,23.6,0,0,250,27.819,31.6833333333333,19.236,47.43333333333333
924,Toulouse,31182,Fenouillet,11.5,7.2,22940.0,7.6,588.95,14.8,93.2,0,0,250,11.962,20.3666666666667,13.598,42.85
925,Toulouse,31184,Flourens,12.7,3.4,29110.0,4.4,214.54,6.9,31.8,0,0,250,24.208,27.7,17.677,46.28333333333333
926,Toulouse,31044,Balma,13,6.0,28580.0,9.4,1047.29,13.6,45.9,0,0,250,17.985,22.2,8.81,31.683333333333334
927,Toulouse,31205,Gagnac-sur-Garonne,11.5,5.4,25090.0,6.9,742.33,9.8,33.9,0,0,250,19.337,22.85,16.303,47.96666666666667
928,Toulouse,31230,Gratentour,11.3,4.7,25020.0,5.7,1146.1,13.0,60.5,0,0,250,19.471,23.3,22.435,61.733333333333334
929,Toulouse,31282,Launaguet,12,5.9,23290.0,7.9,1322.86,12.7,86.0,0,0,250,14.135,20.2333333333333,11.092,40.6
930,Toulouse,31293,Lespinasse,11.5,4.1,24570.0,6.9,694.05,13.1,60.4,0,0,250,17.301,19.6,18.56,51.38333333333333
931,Toulouse,31351,Mondonville,11.5,8.3,23920.0,8.2,477.31,27.6,80.7,0,0,250,19.238,22.8166666666667,23.46,88.61666666666666
932,Toulouse,31116,Castelginest,11.6,5.7,23790.0,6.5,1342.72,15.6,79.5,0,0,250,13.585,22.6833333333333,15.102,51.71666666666667
933,Toulouse,31355,Mons,12.8,2.6,33530.0,6.4,249.32,5.4,12.9,0,0,250,550.08,25.0,,
934,Toulouse,31389,Montrabé,11.9,5.6,28350.0,6.8,805.96,9.8,29.7,0,0,250,17.333,20.5166666666667,9.643,31.55
935,Toulouse,31417,Pibrac,11.8,5.0,30690.0,5.3,335.06,10.6,50.1,0,0,250,15.526,20.8666666666667,16.679,42.06666666666667
936,Toulouse,31418,Pin-Balma,12.7,4.4,35860.0,4.9,149.85,6.1,33.4,0,0,250,19.916,23.1166666666667,11.054,41.25
937,Toulouse,31445,Quint-Fonsegrives,13.3,3.9,28470.0,6.0,811.49,17.5,36.0,0,0,250,22.544,27.5666666666667,13.919,47.43333333333333
938,Toulouse,31467,Saint-Alban,11.5,8.6,23010.0,6.5,1500.93,15.5,69.2,0,0,250,788.086,21.0,,
939,Toulouse,31488,Saint-Jean,12.7,5.0,25940.0,5.6,1905.59,12.2,49.4,0,0,250,15.521,22.2,11.841,35.95
940,Toulouse,31490,Saint-Jory,11.2,6.3,22560.0,7.8,384.61,14.2,105.3,0,0,250,19.655,23.3166666666667,23.09,65.28333333333333
941,Toulouse,31506,Saint-Orens-de-Gameville,12.6,5.5,26190.0,7.0,1050.84,14.3,63.4,0,0,250,21.258,26.7,17.181,55.18333333333333
942,Toulouse,31541,Seilh,12.2,8.6,30250.0,7.0,526.77,16.3,26.5,0,0,250,16.674,21.6666666666667,16.854,61.21666666666667
943,Toulouse,31555,Toulouse,13.5,8.2,22140.0,18.7,4261.01,24.0,105.1,1,0,250,0.0,0.0,,
944,Toulouse,31557,Tournefeuille,12.6,4.4,29020.0,6.8,1617.53,12.6,70.9,0,0,250,10.565,16.4666666666667,9.977,39.86666666666667
945,Toulouse,31561,L'Union,12.8,6.1,27930.0,6.2,1817.35,9.4,54.9,0,0,250,13.755,19.8333333333333,8.748,33.1
946,Toulouse,31588,Villeneuve-Tolosane,11.7,6.0,24100.0,6.6,2033.14,15.3,92.7,0,0,250,18.606,23.25,16.13,42.53333333333333
947,Toulouse,31352,Mondouzil,12.8,6.2,31680.0,8.4,52.44,8.0,72.8,0,0,250,20.565,25.55,15.007,38.083333333333336
948,Toulouse,31186,Fonbeauzard,11.9,8.0,23240.0,6.6,2283.08,18.2,55.8,0,0,250,13.21,21.8,12.738,52.3
949,Tours,37025,Berthenay,10.4,3.8,25630.0,7.5,96.11,5.8,21.8,0,0,95,14.149,22.6666666666667,16.781,50.266666666666666
950,Tours,37050,Chambray-lès-Tours,12.6,4.0,24280.0,10.6,597.37,14.1,72.0,0,0,95,7.439,17.4,7.727,33.083333333333336
951,Tours,37054,Chanceaux-sur-Choisille,9.2,3.2,25710.0,6.6,190.22,7.8,25.3,0,0,95,15.106,22.6833333333333,13.238,44.55
952,Tours,37109,Fondettes,12,4.5,28030.0,6.7,337.77,9.0,35.6,0,0,95,9.328,19.2166666666667,8.528,26.433333333333334
953,Tours,37122,Joué-lès-Tours,11.1,5.6,21520.0,9.7,1178.49,13.4,123.8,0,0,95,5.512,14.35,6.952,25.966666666666665
954,Tours,37139,Luynes,10.4,5.4,25790.0,6.2,149.26,8.5,33.3,0,0,95,12.853,22.1333333333333,11.485,28.9
955,Tours,37018,Ballan-Miré,12,4.0,26590.0,5.7,313.63,10.6,32.0,0,0,95,11.142,20.2,12.39,46.21666666666667
956,Tours,37152,Mettray,10.9,3.9,27460.0,4.8,200.19,8.7,66.0,0,0,95,13.261,21.1166666666667,11.498,39.9
957,Tours,37172,Notre-Dame-d'Oé,11.7,4.1,25460.0,6.1,544.29,8.4,27.8,0,0,95,13.22,19.15,10.845,38.233333333333334
958,Tours,37179,Parçay-Meslay,9.2,4.9,25720.0,5.9,181.21,7.8,15.9,0,0,95,12.598,17.7,11.367,38.56666666666667
959,Tours,37151,La Membrolle-sur-Choisille,11.8,3.6,27100.0,5.5,476.96,11.1,35.7,0,0,95,11.398,18.8,7.987,28.683333333333334
960,Tours,37203,Rochecorbon,11.5,10.3,27830.0,6.0,191.67,10.2,41.7,0,0,95,8.812,18.65,8.738,32.28333333333333
961,Tours,37208,Saint-Avertin,12.1,5.4,28660.0,5.9,1136.36,10.6,45.3,0,0,95,5.276,14.8166666666667,6.415,23.566666666666666
962,Tours,37214,Saint-Cyr-sur-Loire,12.4,6.8,27110.0,6.8,1259.56,11.8,38.7,0,0,95,4.686,13.1666666666667,3.237,20.9
963,Tours,37217,Saint-Étienne-de-Chigny,9.5,5.9,24020.0,4.5,76.49,9.3,34.8,0,0,95,17.718,24.7333333333333,25.288,62.2
964,Tours,37219,Saint-Genouph,10.4,6.6,25490.0,6.2,218.09,5.6,15.1,0,0,95,7.998,16.4166666666667,11.316,28.05
965,Tours,37233,Saint-Pierre-des-Corps,11.2,8.1,19240.0,8.0,1407.88,11.3,197.1,0,0,95,4.361,13.3166666666667,3.471,19.75
966,Tours,37243,Savonnières,10.4,6.3,27530.0,4.6,199.64,8.9,24.1,0,0,95,13.307,20.7,17.857,41.96666666666667
967,Tours,37261,Tours,12.7,10.3,21250.0,18.0,3967.09,21.5,118.6,1,0,95,0.0,0.0,,
968,Tours,37272,Villandry,10.4,6.5,26000.0,5.3,63.82,8.5,19.9,0,0,95,17.0,27.4166666666667,20.851,49.25
969,Tours,37099,Druye,9.5,6.6,24340.0,4.8,42.49,11.1,8.1,0,0,95,18.397,21.5333333333333,18.338,57.63333333333333
970,Tours,37195,La Riche,12.3,5.8,21670.0,17.1,1259.15,19.4,134.4,0,0,95,3.532,10.9833333333333,2.971,15.266666666666667
